date,price,type,bedrooms
2/23/2018,439500,house,3
2/23/2018,443000,house,3
2/23/2018,450000,house,4
2/23/2018,455000,house,3
2/23/2018,615000,house,3
2/23/2018,970000,house,3
2/24/2018,407000,house,3
2/24/2018,410000,house,3
2/24/2018,450000,house,4
2/24/2018,525000,house,4
2/24/2018,549000,house,4
2/24/2018,610000,house,3
2/24/2018,795000,house,4
2/25/2018,377500,house,3
2/25/2018,390000,house,3
2/25/2018,495000,house,3
2/25/2018,601000,house,4
2/25/2018,660000,house,4
2/25/2018,900000,house,5
2/26/2018,360000,house,5
2/26/2018,370000,house,3
2/26/2018,384000,house,3
2/26/2018,455000,house,3
2/26/2018,495000,house,3
2/26/2018,545000,house,3
2/26/2018,550000,house,4
2/26/2018,580000,house,4
2/26/2018,602500,house,4
2/26/2018,620000,house,4
2/26/2018,627000,house,4
2/26/2018,650000,house,4
2/26/2018,678000,house,5
2/26/2018,740000,house,4
2/26/2018,830000,house,4
2/27/2018,291000,house,3
2/27/2018,350000,house,3
2/27/2018,357500,house,3
2/27/2018,368500,house,3
2/27/2018,395000,house,3
2/27/2018,412500,house,3
2/27/2018,512500,house,4
2/27/2018,530000,house,4
2/27/2018,532500,house,4
2/27/2018,535000,house,4
2/27/2018,540000,house,3
2/27/2018,540200,house,4
2/27/2018,541500,house,3
2/27/2018,565000,house,3
2/27/2018,575000,house,5
2/27/2018,635000,house,4
2/27/2018,640000,house,5
2/27/2018,765000,house,4
2/27/2018,881000,house,3
2/27/2018,1550000,house,5
2/28/2018,408000,house,4
2/28/2018,425000,house,3
2/28/2018,441000,house,3
2/28/2018,490000,house,3
2/28/2018,499000,house,3
2/28/2018,507500,house,4
2/28/2018,530000,house,3
2/28/2018,575000,house,5
2/28/2018,590000,house,3
2/28/2018,595000,house,3
2/28/2018,620000,house,3
2/28/2018,625000,house,4
2/28/2018,650000,house,3
2/28/2018,677000,house,3
2/28/2018,730000,house,4
2/28/2018,750000,house,3
2/28/2018,756000,house,3
2/28/2018,780000,house,4
2/28/2018,808000,house,3
2/28/2018,810000,house,3
2/28/2018,880000,house,3
2/28/2018,930000,house,3
2/28/2018,1130000,house,4
2/28/2018,1210000,house,4
2/28/2018,1250000,house,4
2/28/2018,1560000,house,5
2/28/2018,1700000,house,4
3/1/2018,560000,house,3
3/2/2018,430000,house,3
3/2/2018,455000,house,4
3/2/2018,455000,house,3
3/2/2018,465000,house,3
3/2/2018,471500,house,3
3/2/2018,480000,house,4
3/2/2018,495000,house,4
3/2/2018,521000,house,3
3/2/2018,560000,house,4
3/2/2018,580626,house,4
3/2/2018,670000,house,4
3/3/2018,270000,house,1
3/3/2018,409000,house,3
3/3/2018,415000,house,3
3/3/2018,440000,house,3
3/3/2018,475000,house,3
3/3/2018,495000,house,4
3/3/2018,500000,house,3
3/3/2018,568000,house,4
3/3/2018,580000,house,4
3/3/2018,620000,house,3
3/3/2018,693000,house,4
3/3/2018,965000,house,3
3/4/2018,410000,house,3
3/4/2018,470000,house,3
3/4/2018,475000,house,3
3/4/2018,505000,house,4
3/4/2018,546000,house,3
3/4/2018,570000,house,4
3/4/2018,585000,house,4
3/4/2018,595000,house,4
3/4/2018,600000,house,3
3/4/2018,679000,house,4
3/4/2018,680000,house,4
3/4/2018,705000,house,4
3/4/2018,780000,house,2
3/4/2018,1800000,house,3
3/5/2018,395000,house,3
3/5/2018,519000,house,3
3/5/2018,540000,house,4
3/5/2018,545000,house,3
3/5/2018,617892,house,4
3/5/2018,635000,house,4
3/5/2018,645000,house,3
3/5/2018,700000,house,3
3/5/2018,857500,house,3
3/5/2018,880000,house,4
3/5/2018,1105000,house,4
3/5/2018,1260000,house,5
3/6/2018,425000,house,3
3/6/2018,445000,house,3
3/6/2018,475000,house,4
3/6/2018,480000,house,3
3/6/2018,547000,house,4
3/6/2018,550000,house,4
3/6/2018,860000,house,4
3/6/2018,860000,house,3
3/6/2018,1150000,house,4
3/7/2018,560000,house,3
3/7/2018,585000,house,5
3/7/2018,761000,house,4
3/7/2018,875000,house,3
3/7/2018,1185000,house,5
3/7/2018,1220000,house,5
3/7/2018,1450000,house,4
3/9/2018,435000,house,3
3/10/2018,412000,house,2
3/10/2018,425000,house,2
3/10/2018,510000,house,3
3/10/2018,530000,house,4
3/10/2018,579950,house,4
3/10/2018,610000,house,4
3/10/2018,685000,house,3
3/10/2018,693000,house,4
3/10/2018,722500,house,3
3/10/2018,723500,house,4
3/10/2018,1210000,house,4
3/11/2018,438000,house,3
3/11/2018,490000,house,3
3/11/2018,530000,house,4
3/11/2018,539000,house,4
3/11/2018,545000,house,3
3/11/2018,565000,house,4
3/11/2018,595000,house,3
3/11/2018,620000,house,4
3/11/2018,635000,house,4
3/11/2018,648000,house,4
3/11/2018,765000,house,4
3/11/2018,803000,house,3
3/11/2018,825000,house,5
3/12/2018,375000,house,3
3/12/2018,387500,house,3
3/12/2018,427500,house,3
3/12/2018,440000,house,3
3/12/2018,464000,house,4
3/12/2018,475000,house,4
3/12/2018,495000,house,4
3/12/2018,651000,house,3
3/12/2018,695000,house,4
3/12/2018,1900000,house,5
3/13/2018,382000,house,3
3/13/2018,420000,house,3
3/13/2018,448000,house,3
3/13/2018,451000,house,3
3/13/2018,455000,house,3
3/13/2018,485000,house,3
3/13/2018,507000,house,3
3/13/2018,590000,house,4
3/13/2018,605000,house,4
3/13/2018,620000,house,5
3/13/2018,675000,house,4
3/13/2018,690000,house,4
3/13/2018,753000,house,3
3/13/2018,790000,house,5
3/13/2018,937000,house,4
3/14/2018,421000,house,3
3/14/2018,505000,house,3
3/14/2018,525000,house,5
3/14/2018,567000,house,3
3/14/2018,581000,house,4
3/14/2018,588000,house,4
3/14/2018,650000,house,3
3/14/2018,660000,house,5
3/14/2018,660000,house,5
3/14/2018,693000,house,3
3/14/2018,715000,house,4
3/14/2018,726000,house,4
3/14/2018,750000,house,4
3/14/2018,755000,house,4
3/14/2018,769000,house,4
3/14/2018,778000,house,3
3/14/2018,785000,house,3
3/14/2018,785000,house,4
3/14/2018,800000,house,3
3/14/2018,845000,house,3
3/14/2018,895000,house,4
3/14/2018,971000,house,4
3/14/2018,1070000,house,4
3/14/2018,1110000,house,4
3/14/2018,1710000,house,4
3/16/2018,370000,house,3
3/16/2018,380000,house,3
3/16/2018,440000,house,3
3/16/2018,457500,house,4
3/16/2018,458000,house,3
3/16/2018,465500,house,3
3/16/2018,592000,house,3
3/16/2018,600000,house,4
3/16/2018,615000,house,5
3/16/2018,655000,house,4
3/16/2018,670000,house,4
3/16/2018,760000,house,4
3/17/2018,401000,house,3
3/17/2018,417500,house,4
3/17/2018,435000,house,3
3/17/2018,557000,house,4
3/17/2018,605000,house,3
3/17/2018,608000,house,4
3/17/2018,655000,house,4
3/17/2018,705000,house,5
3/17/2018,1475000,house,3
3/18/2018,408000,house,3
3/18/2018,490000,house,3
3/18/2018,630000,house,4
3/18/2018,645000,house,4
3/18/2018,650000,house,4
3/18/2018,701000,house,3
3/18/2018,762000,house,5
3/18/2018,770000,house,3
3/18/2018,885000,house,4
3/18/2018,895250,house,4
3/18/2018,1056000,house,3
3/18/2018,1065000,house,3
3/18/2018,1145000,house,4
3/19/2018,455000,house,3
3/19/2018,502000,house,3
3/19/2018,570000,house,4
3/19/2018,685000,house,4
3/19/2018,830000,house,4
3/19/2018,945000,house,3
3/20/2018,415000,house,3
3/20/2018,430000,house,3
3/20/2018,527500,house,3
3/20/2018,586000,house,3
3/20/2018,605000,house,4
3/20/2018,620000,house,4
3/20/2018,625000,house,4
3/20/2018,645500,house,4
3/20/2018,680000,house,4
3/20/2018,680000,house,3
3/20/2018,783000,house,5
3/21/2018,492500,house,4
3/21/2018,547500,house,3
3/21/2018,550000,house,4
3/21/2018,610000,house,3
3/21/2018,665000,house,4
3/21/2018,690000,house,4
3/21/2018,716000,house,3
3/21/2018,862000,house,4
3/21/2018,895000,house,3
3/21/2018,907000,house,4
3/21/2018,920000,house,3
3/21/2018,1100000,house,5
3/21/2018,1360000,house,4
3/23/2018,339000,house,2
3/23/2018,500000,house,3
3/23/2018,580000,house,4
3/23/2018,951000,house,4
3/24/2018,428000,house,4
3/24/2018,465000,house,4
3/24/2018,516000,house,3
3/24/2018,605000,house,4
3/24/2018,607000,house,3
3/25/2018,355000,house,3
3/25/2018,442000,house,3
3/25/2018,451000,house,4
3/25/2018,547500,house,4
3/25/2018,561000,house,4
3/25/2018,600000,house,4
3/25/2018,653000,house,4
3/25/2018,667500,house,5
3/25/2018,671000,house,4
3/25/2018,750000,house,5
3/25/2018,950000,house,4
3/25/2018,1050000,house,3
3/26/2018,341000,house,1
3/26/2018,372500,house,3
3/26/2018,465000,house,3
3/26/2018,489000,house,3
3/26/2018,512000,house,3
3/26/2018,530000,house,5
3/26/2018,565000,house,4
3/26/2018,568000,house,4
3/26/2018,721700,house,4
3/26/2018,860000,house,3
3/26/2018,875000,house,4
3/26/2018,1260000,house,4
3/27/2018,505000,house,4
3/27/2018,509950,house,4
3/27/2018,525000,house,4
3/27/2018,540000,house,4
3/27/2018,590000,house,5
3/27/2018,595000,house,3
3/27/2018,639950,house,4
3/27/2018,735000,house,3
3/27/2018,885000,house,4
3/27/2018,925000,house,4
3/28/2018,360000,house,3
3/28/2018,395000,house,3
3/28/2018,440000,house,3
3/28/2018,440000,house,3
3/28/2018,490000,house,4
3/28/2018,497000,house,4
3/28/2018,572000,house,4
3/28/2018,590000,house,4
3/28/2018,600000,house,4
3/28/2018,620000,house,3
3/28/2018,629000,house,3
3/28/2018,650000,house,4
3/28/2018,659000,house,4
3/28/2018,701000,house,4
3/28/2018,820000,house,3
3/28/2018,841000,house,4
3/28/2018,845000,house,4
3/28/2018,867000,house,5
3/28/2018,875000,house,4
3/28/2018,881000,house,5
3/28/2018,1002000,house,4
3/28/2018,1017500,house,3
3/28/2018,1131000,house,4
3/28/2018,2125000,house,4
3/29/2018,491500,house,3
3/30/2018,418000,house,3
3/30/2018,468000,house,3
3/30/2018,500000,house,4
3/30/2018,502500,house,4
3/30/2018,555000,house,3
3/30/2018,562000,house,4
3/30/2018,570000,house,3
3/30/2018,865000,house,5
3/31/2018,285000,house,3
3/31/2018,420000,house,2
3/31/2018,440000,house,4
3/31/2018,458000,house,3
3/31/2018,558000,house,4
3/31/2018,612500,house,3
3/31/2018,615000,house,3
3/31/2018,685000,house,4
3/31/2018,730000,house,5
3/31/2018,740000,house,5
3/31/2018,990000,house,3
3/31/2018,997000,house,4
3/31/2018,1230000,house,4
3/31/2018,1333000,house,4
4/1/2018,462500,house,3
4/1/2018,463000,house,3
4/1/2018,470000,house,3
4/1/2018,478000,house,4
4/1/2018,482000,house,3
4/1/2018,490000,house,4
4/1/2018,585000,house,3
4/1/2018,605000,house,3
4/1/2018,637000,house,4
4/1/2018,640000,house,4
4/1/2018,652000,house,3
4/1/2018,690000,house,4
4/1/2018,695000,house,4
4/1/2018,720000,house,4
4/1/2018,725000,house,3
4/1/2018,740000,house,5
4/1/2018,775000,house,4
4/1/2018,812000,house,3
4/1/2018,818000,house,4
4/1/2018,960000,house,4
4/1/2018,1000000,house,4
4/1/2018,1600000,house,4
4/2/2018,361000,house,3
4/2/2018,380000,house,3
4/2/2018,395000,house,3
4/2/2018,477000,house,4
4/2/2018,480000,house,4
4/2/2018,500000,house,3
4/2/2018,510000,house,3
4/2/2018,532000,house,4
4/2/2018,540000,house,4
4/2/2018,580000,house,5
4/2/2018,600000,house,4
4/2/2018,612000,house,4
4/2/2018,650000,house,4
4/2/2018,762000,house,4
4/2/2018,1040000,house,3
4/2/2018,1675000,house,4
4/3/2018,700000,house,3
4/7/2018,351500,house,3
4/7/2018,406000,house,3
4/7/2018,480000,house,3
4/7/2018,605500,house,4
4/7/2018,800000,house,4
4/8/2018,461000,house,3
4/8/2018,566000,house,4
4/8/2018,667000,house,4
4/9/2018,600000,house,5
4/9/2018,630000,house,3
4/9/2018,855000,house,3
4/10/2018,410150,house,3
4/10/2018,455000,house,3
4/10/2018,470000,house,4
4/10/2018,561000,house,4
4/10/2018,615000,house,4
4/10/2018,640000,house,5
4/10/2018,645000,house,4
4/10/2018,740000,house,4
4/11/2018,492000,house,3
4/11/2018,552500,house,4
4/11/2018,580000,house,4
4/11/2018,583000,house,3
4/11/2018,690000,house,4
4/11/2018,765000,house,3
4/11/2018,933000,house,5
4/11/2018,1025000,house,5
4/11/2018,1060000,house,4
4/11/2018,1105000,house,4
4/11/2018,1125000,house,5
4/11/2018,1952500,house,5
4/13/2018,438000,house,4
4/13/2018,600000,house,4
4/13/2018,610000,house,4
4/13/2018,620000,house,4
4/13/2018,650000,house,5
4/13/2018,672000,house,4
4/13/2018,680000,house,3
4/14/2018,460000,house,4
4/14/2018,465000,house,3
4/14/2018,490000,house,4
4/14/2018,625000,house,4
4/14/2018,705000,house,4
4/14/2018,735000,house,3
4/14/2018,1100000,house,3
4/15/2018,385000,house,3
4/15/2018,408000,house,3
4/15/2018,420000,house,3
4/15/2018,425000,house,3
4/15/2018,569000,house,3
4/15/2018,650500,house,4
4/15/2018,855000,house,4
4/16/2018,350000,house,3
4/16/2018,395000,house,3
4/16/2018,452000,house,2
4/16/2018,520000,house,4
4/16/2018,527500,house,4
4/16/2018,535000,house,3
4/16/2018,590000,house,3
4/16/2018,670000,house,3
4/16/2018,730000,house,4
4/17/2018,355500,house,2
4/17/2018,397500,house,3
4/17/2018,400000,house,3
4/17/2018,425000,house,3
4/17/2018,475000,house,4
4/17/2018,479950,house,3
4/17/2018,493000,house,4
4/17/2018,520000,house,4
4/17/2018,545000,house,4
4/17/2018,565000,house,2
4/17/2018,717500,house,4
4/17/2018,765000,house,5
4/17/2018,820000,house,4
4/17/2018,1370000,house,4
4/18/2018,414000,house,2
4/18/2018,445000,house,3
4/18/2018,455000,house,4
4/18/2018,493000,house,3
4/18/2018,537500,house,4
4/18/2018,540000,house,3
4/18/2018,575000,house,4
4/18/2018,596000,house,4
4/18/2018,600000,house,4
4/18/2018,626000,house,3
4/18/2018,685000,house,3
4/18/2018,741000,house,3
4/18/2018,750000,house,4
4/18/2018,865000,house,4
4/18/2018,875000,house,5
4/18/2018,1001000,house,4
4/18/2018,1105000,house,3
4/20/2018,385000,house,3
4/20/2018,406000,house,3
4/20/2018,425000,house,3
4/20/2018,470000,house,3
4/20/2018,480000,house,3
4/20/2018,525000,house,4
4/20/2018,530000,house,3
4/20/2018,532500,house,3
4/20/2018,650000,house,4
4/20/2018,740000,house,4
4/20/2018,740000,house,4
4/21/2018,410000,house,3
4/21/2018,470000,house,3
4/21/2018,500000,house,3
4/21/2018,535000,house,4
4/21/2018,795000,house,4
4/22/2018,410000,house,2
4/22/2018,440000,house,3
4/22/2018,443000,house,3
4/22/2018,471500,house,3
4/22/2018,565000,house,4
4/22/2018,630000,house,4
4/22/2018,810000,house,3
4/22/2018,935000,house,4
4/23/2018,347000,house,3
4/23/2018,407500,house,3
4/23/2018,444000,house,3
4/23/2018,470000,house,3
4/23/2018,485000,house,3
4/23/2018,510000,house,3
4/23/2018,525000,house,3
4/23/2018,549900,house,4
4/23/2018,550000,house,4
4/23/2018,560000,house,4
4/23/2018,625000,house,4
4/23/2018,705500,house,4
4/23/2018,730000,house,3
4/23/2018,830000,house,4
4/23/2018,868000,house,4
4/24/2018,56500,house,4
4/24/2018,448000,house,3
4/24/2018,465000,house,3
4/24/2018,475000,house,4
4/24/2018,540000,house,4
4/24/2018,646000,house,5
4/24/2018,792500,house,4
4/24/2018,995000,house,4
4/25/2018,460000,house,3
4/25/2018,1400000,house,3
4/26/2018,440000,house,3
4/26/2018,610000,house,4
4/26/2018,837000,house,5
4/27/2018,330000,house,3
4/27/2018,485000,house,3
4/27/2018,505000,house,4
4/27/2018,525000,house,4
4/27/2018,537000,house,4
4/27/2018,560000,house,4
4/27/2018,560000,house,3
4/27/2018,590000,house,4
4/27/2018,617500,house,3
4/27/2018,695000,house,4
4/28/2018,360000,house,3
4/28/2018,415000,house,3
4/28/2018,435500,house,3
4/28/2018,480000,house,4
4/28/2018,580000,house,4
4/28/2018,590000,house,4
4/28/2018,890000,house,4
4/29/2018,352500,house,3
4/29/2018,360500,house,3
4/29/2018,446750,house,3
4/29/2018,450000,house,3
4/29/2018,490000,house,3
4/29/2018,505000,house,3
4/29/2018,572000,house,4
4/29/2018,720000,house,3
4/29/2018,770300,house,4
4/29/2018,785000,house,4
4/29/2018,790000,house,3
4/30/2018,399000,house,3
4/30/2018,409000,house,3
4/30/2018,470000,house,3
4/30/2018,512500,house,3
4/30/2018,549999,house,4
4/30/2018,635000,house,4
4/30/2018,660000,house,4
4/30/2018,725000,house,4
5/1/2018,390000,house,3
5/1/2018,400000,house,3
5/1/2018,440000,house,3
5/1/2018,454000,house,3
5/1/2018,500000,house,4
5/1/2018,525000,house,4
5/1/2018,580000,house,4
5/1/2018,580000,house,4
5/1/2018,599000,house,4
5/1/2018,735000,house,5
5/1/2018,780000,house,4
5/1/2018,905000,house,4
5/2/2018,425000,house,3
5/2/2018,430000,house,3
5/2/2018,472500,house,4
5/2/2018,510000,house,3
5/2/2018,520000,house,3
5/2/2018,575000,house,4
5/2/2018,607000,house,3
5/2/2018,655000,house,4
5/2/2018,670000,house,4
5/2/2018,700000,house,5
5/2/2018,845000,house,5
5/2/2018,890000,house,4
5/2/2018,938000,house,3
5/2/2018,1020000,house,5
5/2/2018,1100000,house,3
5/2/2018,1120000,house,4
5/2/2018,1150000,house,3
5/2/2018,1320000,house,4
5/3/2018,585000,house,3
5/3/2018,650000,house,4
5/3/2018,865000,house,3
5/4/2018,460000,house,3
5/4/2018,530000,house,4
5/4/2018,540000,house,4
5/4/2018,620000,house,4
5/4/2018,620000,house,4
5/4/2018,650000,house,4
5/4/2018,670000,house,4
5/4/2018,684500,house,4
5/4/2018,687000,house,3
5/4/2018,710000,house,4
5/4/2018,1670000,house,4
5/5/2018,370000,house,3
5/5/2018,482500,house,3
5/5/2018,504000,house,3
5/5/2018,546000,house,3
5/5/2018,580000,house,4
5/5/2018,810000,house,3
5/5/2018,1280000,house,5
5/5/2018,1665000,house,4
5/6/2018,380000,house,3
5/6/2018,429000,house,3
5/6/2018,468000,house,3
5/6/2018,493500,house,3
5/6/2018,512000,house,3
5/6/2018,540000,house,3
5/6/2018,665000,house,4
5/6/2018,697000,house,3
5/6/2018,1410000,house,3
5/7/2018,440000,house,3
5/7/2018,455000,house,4
5/7/2018,481000,house,3
5/7/2018,515000,house,3
5/7/2018,531000,house,4
5/7/2018,555000,house,4
5/7/2018,580000,house,4
5/7/2018,585000,house,4
5/7/2018,632000,house,3
5/7/2018,845000,house,3
5/7/2018,850000,house,4
5/7/2018,2150000,house,4
5/8/2018,410000,house,3
5/8/2018,422386,house,3
5/8/2018,430000,house,3
5/8/2018,480000,house,3
5/8/2018,490000,house,3
5/8/2018,512500,house,4
5/8/2018,520000,house,3
5/8/2018,525000,house,2
5/8/2018,547000,house,3
5/8/2018,610000,house,4
5/8/2018,637500,house,4
5/8/2018,680000,house,4
5/9/2018,422000,house,4
5/9/2018,430000,house,3
5/9/2018,480000,house,3
5/9/2018,482000,house,3
5/9/2018,552000,house,4
5/9/2018,588000,house,3
5/9/2018,595000,house,4
5/9/2018,602000,house,3
5/9/2018,606000,house,4
5/9/2018,617000,house,4
5/9/2018,640000,house,4
5/9/2018,680000,house,4
5/9/2018,693000,house,3
5/9/2018,695000,house,3
5/9/2018,695000,house,3
5/9/2018,850000,house,4
5/9/2018,885000,house,4
5/9/2018,890000,house,3
5/9/2018,1000000,house,3
5/9/2018,1070000,house,5
5/9/2018,1150000,house,5
5/11/2018,387000,house,3
5/11/2018,391000,house,4
5/11/2018,475500,house,3
5/11/2018,505500,house,3
5/11/2018,685000,house,4
5/11/2018,835000,house,4
5/12/2018,381000,house,3
5/12/2018,472000,house,3
5/12/2018,505000,house,3
5/12/2018,624000,house,3
5/12/2018,625000,house,4
5/13/2018,463000,house,3
5/13/2018,505000,house,3
5/13/2018,511000,house,3
5/13/2018,525000,house,3
5/13/2018,548000,house,2
5/13/2018,599000,house,4
5/13/2018,671001,house,4
5/13/2018,695000,house,4
5/14/2018,392000,house,3
5/14/2018,420000,house,3
5/14/2018,432000,house,3
5/14/2018,527500,house,4
5/14/2018,570000,house,4
5/14/2018,610000,house,3
5/14/2018,620000,house,4
5/14/2018,650000,house,4
5/14/2018,772000,house,3
5/14/2018,810000,house,3
5/14/2018,865000,house,3
5/14/2018,870000,house,4
5/14/2018,1155000,house,3
5/14/2018,1290000,house,4
5/15/2018,457500,house,3
5/15/2018,483000,house,4
5/15/2018,490000,house,3
5/15/2018,497000,house,4
5/15/2018,500000,house,4
5/15/2018,520000,house,4
5/15/2018,630000,house,4
5/15/2018,670000,house,1
5/15/2018,1203000,house,4
5/16/2018,460000,house,3
5/16/2018,515000,house,3
5/16/2018,590000,house,4
5/16/2018,635000,house,3
5/16/2018,636000,house,3
5/16/2018,673500,house,2
5/16/2018,675000,house,3
5/16/2018,726000,house,4
5/16/2018,755000,house,4
5/16/2018,900000,house,4
5/16/2018,1175000,house,5
5/16/2018,1360000,house,4
5/18/2018,380000,house,3
5/18/2018,430000,house,3
5/18/2018,460000,house,3
5/18/2018,465000,house,3
5/18/2018,481500,house,4
5/18/2018,585000,house,4
5/18/2018,620000,house,4
5/18/2018,628286,house,3
5/18/2018,665000,house,4
5/18/2018,680000,house,4
5/18/2018,740000,house,4
5/18/2018,820000,house,5
5/19/2018,495000,house,3
5/19/2018,500000,house,3
5/19/2018,581000,house,4
5/19/2018,590000,house,4
5/19/2018,595000,house,3
5/19/2018,637000,house,3
5/19/2018,726500,house,4
5/19/2018,750000,house,5
5/20/2018,485000,house,3
5/20/2018,530000,house,4
5/20/2018,530000,house,4
5/20/2018,535000,house,4
5/20/2018,646000,house,3
5/20/2018,649500,house,4
5/20/2018,720000,house,4
5/20/2018,770000,house,4
5/20/2018,777500,house,5
5/20/2018,825000,house,4
5/20/2018,852500,house,4
5/20/2018,920000,house,4
5/20/2018,1135000,house,3
5/21/2018,450000,house,3
5/21/2018,475000,house,4
5/21/2018,480000,house,3
